SYMBOL,CLOSING PRICE,DAY,DATE
VZA,27.530001,1,2016-05-17
VZA,27.530001,0,2016-05-16
VZA,27.639999,3,2016-05-26
VZA,27.52,2,2016-05-25
VZA,27.889999,2,2016-08-17
VZA,27.620001,1,2016-08-16
VZA,27.01,0,2016-03-21
VZA,27.24,4,2016-03-18
VZA,27.959999,1,2016-08-30
VZA,27.83,0,2016-08-29
VZA,27.24,2,2016-03-16
VZA,27.049999,1,2016-03-15
VZA,27.84,1,2016-08-23
VZA,27.90,0,2016-08-22
VZA,27.58,0,2016-06-06
VZA,27.77,4,2016-06-03
VZA,25.85,0,2016-12-05
VZA,26.049999,4,2016-12-02
VZA,25.84,1,2016-12-06
VZA,25.629999,1,2016-11-15
VZA,25.24,0,2016-11-14
VZA,26.469999,1,2016-03-01
VZA,26.32,0,2016-02-29
VZA,27.549999,1,2016-05-03
VZA,27.41,0,2016-05-02
VZA,27.52,1,2016-07-05
VZA,27.620001,4,2016-07-01
VZA,27.879999,4,2016-05-06
VZA,27.58,3,2016-05-05
VZA,26.76,2,2016-01-20
VZA,27.27,1,2016-01-19
VZA,27.66,3,2016-09-01
VZA,26.02,3,2016-12-29
VZA,25.82,2,2016-12-28
VZA,27.07,2,2016-03-30
VZA,27.030001,1,2016-03-29
VZA,27.940001,2,2016-10-26
VZA,27.90,1,2016-10-25
VZA,28.15,3,2016-09-29
VZA,28.15,2,2016-09-28
VZA,26.049999,4,2016-12-02
VZA,25.85,3,2016-12-01
VZA,27.92,3,2016-09-22
VZA,27.809999,2,2016-09-21
VZA,26.549999,0,2016-02-01
VZA,26.52,4,2016-01-29
VZA,27.57,1,2016-04-19
VZA,27.639999,0,2016-04-18
VZA,27.98,4,2016-10-21
VZA,27.870001,3,2016-10-20
VZA,28.16,0,2016-09-26
VZA,28.049999,4,2016-09-23
VZA,27.049999,1,2016-01-26
VZA,27.09,0,2016-01-25
VZA,27.67,4,2016-09-09
VZA,27.92,3,2016-09-08
VZA,26.00,1,2016-12-13
VZA,25.74,0,2016-12-12
VZA,27.860001,0,2016-08-01
VZA,27.82,4,2016-07-29
VZA,27.459999,4,2016-04-22
VZA,27.450001,3,2016-04-21
VZA,27.120001,3,2016-03-17
VZA,27.24,2,2016-03-16
VZA,25.93,4,2016-11-11
VZA,26.190001,3,2016-11-10
VZA,27.99,4,2016-08-05
VZA,28.01,3,2016-08-04
VZA,27.620001,4,2016-07-01
VZA,27.50,3,2016-06-30
VZA,27.559999,4,2016-01-08
VZA,27.52,3,2016-01-07
VZA,27.93,1,2016-09-06
VZA,27.82,4,2016-09-02
VZA,27.60,1,2016-01-05
VZA,27.59,0,2016-01-04
VZA,26.09,4,2016-12-30
VZA,26.02,3,2016-12-29
VZA,27.50,3,2016-06-30
VZA,27.530001,2,2016-06-29
VZA,27.709999,2,2016-07-13
VZA,27.74,1,2016-07-12
VZA,27.60,1,2016-05-31
VZA,27.709999,4,2016-05-27
VZA,27.540001,3,2016-05-12
VZA,27.629999,2,2016-05-11
VZA,27.51,1,2016-06-28
VZA,27.549999,0,2016-06-27
VZA,27.77,4,2016-06-03
VZA,27.65,3,2016-06-02
VZA,26.50,3,2016-03-03
VZA,26.49,2,2016-03-02
VZA,26.690001,1,2016-11-01
VZA,26.790001,0,2016-10-31
VZA,27.48,4,2016-06-10
VZA,27.549999,3,2016-06-09
VZA,27.73,4,2016-09-16
VZA,27.879999,3,2016-09-15
VZA,26.360001,1,2016-11-08
VZA,26.48,0,2016-11-07
VZA,25.620001,3,2016-12-15
VZA,25.85,2,2016-12-14
VZA,26.530001,0,2016-02-22
VZA,26.48,4,2016-02-19
VZA,26.43,3,2016-02-18
VZA,26.35,2,2016-02-17
VZA,27.530001,4,2016-06-24
VZA,27.540001,3,2016-06-23
VZA,26.23,3,2016-12-22
VZA,25.879999,2,2016-12-21
VZA,28.049999,4,2016-09-23
VZA,27.92,3,2016-09-22
VZA,26.040001,0,2016-02-08
VZA,26.530001,4,2016-02-05
VZA,25.82,2,2016-12-28
VZA,25.75,1,2016-12-27
VZA,27.780001,0,2016-07-18
VZA,27.85,4,2016-07-15
VZA,27.84,2,2016-08-24
VZA,27.84,1,2016-08-23
VZA,27.15,3,2016-04-07
VZA,27.10,2,2016-04-06
VZA,25.879999,3,2016-02-11
VZA,26.07,2,2016-02-10
VZA,27.82,4,2016-07-29
VZA,27.879999,3,2016-07-28
VZA,27.52,3,2016-05-19
VZA,27.51,2,2016-05-18
VZA,27.90,1,2016-10-25
VZA,28.030001,0,2016-10-24
VZA,25.440001,4,2016-11-18
VZA,25.67,3,2016-11-17
VZA,27.549999,3,2016-06-09
VZA,27.620001,2,2016-06-08
VZA,27.25,2,2016-03-23
VZA,27.16,1,2016-03-22
VZA,28.059999,0,2016-10-17
VZA,27.84,4,2016-10-14
VZA,27.34,2,2016-01-13
VZA,27.48,1,2016-01-12
VZA,28.15,2,2016-09-28
VZA,28.17,1,2016-09-27
VZA,27.41,0,2016-05-02
VZA,27.26,4,2016-04-29
VZA,27.209999,0,2016-04-11
VZA,27.26,4,2016-04-08
VZA,27.91,1,2016-08-02
VZA,27.860001,0,2016-08-01
VZA,25.84,1,2016-12-06
VZA,25.85,0,2016-12-05
VZA,25.459999,0,2016-11-21
VZA,25.440001,4,2016-11-18
VZA,28.40,1,2016-07-26
VZA,28.41,0,2016-07-25
VZA,27.540001,3,2016-06-23
VZA,27.52,2,2016-06-22
VZA,27.700001,1,2016-09-13
VZA,27.709999,0,2016-09-12
VZA,27.65,3,2016-06-02
VZA,27.549999,2,2016-06-01
VZA,26.91,2,2016-03-09
VZA,26.85,1,2016-03-08
VZA,28.15,1,2016-10-11
VZA,28.17,0,2016-10-10
VZA,27.139999,0,2016-03-28
VZA,27.26,3,2016-03-24
VZA,28.01,2,2016-10-05
VZA,28.200001,1,2016-10-04
VZA,26.469999,4,2016-11-04
VZA,26.40,3,2016-11-03
VZA,25.74,0,2016-12-12
VZA,25.870001,4,2016-12-09
VZA,27.10,2,2016-04-06
VZA,26.959999,1,2016-04-05
VZA,26.190001,3,2016-11-10
VZA,26.120001,2,2016-11-09
VZA,27.639999,0,2016-04-18
VZA,27.40,4,2016-04-15
VZA,27.18,4,2016-01-22
VZA,27.17,3,2016-01-21
VZA,25.879999,1,2016-12-20
VZA,25.84,0,2016-12-19
VZA,27.530001,0,2016-05-16
VZA,27.58,4,2016-05-13
VZA,28.040001,1,2016-08-09
VZA,28.030001,0,2016-08-08
VZA,27.870001,3,2016-10-20
VZA,27.870001,2,2016-10-19
VZA,27.60,0,2016-06-20
VZA,27.51,4,2016-06-17
VZA,25.50,2,2016-11-23
VZA,25.51,1,2016-11-22
VZA,27.450001,3,2016-04-28
VZA,27.379999,2,2016-04-27
VZA,27.059999,1,2016-04-12
VZA,27.209999,0,2016-04-11
VZA,27.950001,2,2016-08-10
VZA,28.040001,1,2016-08-09
VZA,27.549999,1,2016-05-24
VZA,27.51,0,2016-05-23
VZA,27.58,4,2016-05-13
VZA,27.540001,3,2016-05-12
VZA,26.049999,4,2016-12-23
VZA,26.23,3,2016-12-22
VZA,27.74,2,2016-09-14
VZA,27.700001,1,2016-09-13
VZA,26.40,3,2016-11-03
VZA,26.370001,2,2016-11-02
VZA,25.66,3,2016-12-08
VZA,25.940001,2,2016-12-07
VZA,27.15,3,2016-03-10
VZA,26.91,2,2016-03-09
VZA,27.860001,1,2016-07-19
VZA,27.780001,0,2016-07-18
VZA,26.120001,2,2016-11-09
VZA,26.360001,1,2016-11-08
VZA,27.209999,0,2016-03-14
VZA,27.23,4,2016-03-11
VZA,27.450001,2,2016-01-06
VZA,27.60,1,2016-01-05
VZA,26.959999,1,2016-04-05
VZA,26.809999,0,2016-04-04
VZA,26.07,2,2016-02-10
VZA,25.950001,1,2016-02-09
VZA,26.549999,4,2016-03-04
VZA,26.50,3,2016-03-03
VZA,27.24,4,2016-03-18
VZA,27.120001,3,2016-03-17
VZA,27.889999,0,2016-09-19
VZA,27.73,4,2016-09-16
VZA,27.58,3,2016-05-05
VZA,27.620001,2,2016-05-04
VZA,27.870001,2,2016-10-19
VZA,27.98,1,2016-10-18
VZA,27.09,0,2016-01-25
VZA,27.18,4,2016-01-22
VZA,27.790001,3,2016-07-07
VZA,27.66,2,2016-07-06
VZA,27.290001,4,2016-01-15
VZA,27.34,3,2016-01-14
VZA,27.879999,3,2016-09-15
VZA,27.74,2,2016-09-14
VZA,28.200001,1,2016-10-04
VZA,28.08,0,2016-10-03
VZA,26.530001,4,2016-02-05
VZA,26.60,3,2016-02-04
VZA,26.60,3,2016-02-04
VZA,26.52,2,2016-02-03
VZA,25.889999,0,2016-11-28
VZA,25.60,4,2016-11-25
VZA,27.629999,1,2016-05-10
VZA,27.84,0,2016-05-09
VZA,28.040001,2,2016-08-03
VZA,27.91,1,2016-08-02
VZA,26.790001,4,2016-04-01
VZA,27.049999,3,2016-03-31
VZA,28.00,3,2016-08-18
VZA,27.889999,2,2016-08-17
VZA,26.67,3,2016-02-25
VZA,26.67,2,2016-02-24
VZA,26.309999,4,2016-02-26
VZA,26.67,3,2016-02-25
VZA,26.469999,4,2016-11-04
VZA,28.030001,0,2016-10-24
VZA,27.98,4,2016-10-21
VZA,27.540001,1,2016-06-14
VZA,27.51,0,2016-06-13
VZA,27.16,1,2016-03-22
VZA,27.01,0,2016-03-21
VZA,27.92,3,2016-09-08
VZA,27.93,2,2016-09-07
VZA,27.540001,3,2016-06-16
VZA,27.530001,2,2016-06-15
VZA,25.85,2,2016-12-14
VZA,26.00,1,2016-12-13
VZA,26.52,2,2016-02-03
VZA,26.50,1,2016-02-02
VZA,27.17,3,2016-01-21
VZA,26.76,2,2016-01-20
VZA,28.030001,0,2016-08-08
VZA,27.99,4,2016-08-05
VZA,26.59,2,2016-11-16
VZA,25.629999,1,2016-11-15
VZA,27.790001,3,2016-10-13
VZA,27.98,2,2016-10-12
VZA,26.50,1,2016-02-02
VZA,26.549999,0,2016-02-01
VZA,25.51,1,2016-11-22
VZA,25.459999,0,2016-11-21
VZA,27.450001,0,2016-01-11
VZA,27.559999,4,2016-01-08
VZA,27.51,0,2016-05-23
VZA,27.52,4,2016-05-20
VZA,27.530001,1,2016-06-21
VZA,27.60,0,2016-06-20
VZA,27.049999,1,2016-03-15
VZA,27.209999,0,2016-03-14
VZA,27.709999,4,2016-05-27
VZA,27.639999,3,2016-05-26
VZA,27.40,4,2016-04-15
VZA,27.200001,3,2016-04-14
VZA,25.84,0,2016-12-19
VZA,25.780001,4,2016-12-16
VZA,27.85,4,2016-07-15
VZA,27.84,3,2016-07-14
VZA,27.52,2,2016-06-22
VZA,27.530001,1,2016-06-21
VZA,27.549999,0,2016-06-27
VZA,27.530001,4,2016-06-24
VZA,26.790001,0,2016-10-31
VZA,27.17,4,2016-10-28
VZA,27.450001,3,2016-04-21
VZA,27.57,2,2016-04-20
VZA,28.23,2,2016-07-20
VZA,27.860001,1,2016-07-19
VZA,27.690001,2,2016-08-31
VZA,27.049999,3,2016-03-31
VZA,27.07,2,2016-03-30
VZA,27.030001,1,2016-03-29
VZA,27.139999,0,2016-03-28
VZA,27.52,3,2016-01-07
VZA,27.450001,2,2016-01-06
VZA,26.49,2,2016-03-02
VZA,26.469999,1,2016-03-01
VZA,26.65,1,2016-02-23
VZA,26.530001,0,2016-02-22
VZA,28.08,0,2016-10-03
VZA,27.940001,4,2016-09-30
VZA,26.48,4,2016-02-19
VZA,26.43,3,2016-02-18
VZA,25.24,0,2016-11-14
VZA,25.93,4,2016-11-11
VZA,28.469999,3,2016-07-21
VZA,28.23,2,2016-07-20
VZA,27.549999,0,2016-04-25
VZA,27.459999,4,2016-04-22
VZA,27.84,3,2016-07-14
VZA,27.709999,2,2016-07-13
VZA,27.530001,2,2016-06-29
VZA,27.51,1,2016-06-28
VZA,25.75,1,2016-12-27
VZA,28.41,0,2016-07-25
VZA,28.43,4,2016-07-22
VZA,27.84,0,2016-05-09
VZA,27.879999,4,2016-05-06
VZA,27.66,2,2016-07-06
VZA,27.52,1,2016-07-05
VZA,26.01,4,2016-02-12
VZA,25.879999,3,2016-02-11
VZA,26.32,0,2016-02-29
VZA,26.309999,4,2016-02-26
VZA,25.870001,4,2016-12-09
VZA,25.66,3,2016-12-08
VZA,27.17,4,2016-10-28
VZA,27.940001,3,2016-10-27
VZA,28.43,4,2016-07-22
VZA,28.469999,3,2016-07-21
VZA,26.66,0,2016-03-07
VZA,26.549999,4,2016-03-04
VZA,26.85,1,2016-03-08
VZA,26.66,0,2016-03-07
VZA,27.90,0,2016-08-22
VZA,27.959999,4,2016-08-19
VZA,25.60,4,2016-11-25
VZA,25.50,2,2016-11-23
VZA,26.370001,2,2016-11-02
VZA,26.690001,1,2016-11-01
VZA,27.809999,2,2016-09-21
VZA,27.84,1,2016-09-20
VZA,27.620001,2,2016-05-04
VZA,27.549999,1,2016-05-03
VZA,28.200001,2,2016-07-27
VZA,28.40,1,2016-07-26
VZA,27.610001,4,2016-08-12
VZA,27.76,3,2016-08-11
VZA,27.26,4,2016-04-08
VZA,27.15,3,2016-04-07
VZA,28.18,4,2016-10-07
VZA,28.08,3,2016-10-06
VZA,27.59,0,2016-01-04
VZA,27.620001,3,2015-12-31
VZA,26.049999,4,2016-12-23
VZA,25.85,3,2016-12-01
VZA,25.790001,2,2016-11-30
VZA,25.879999,2,2016-12-21
VZA,25.879999,1,2016-12-20
VZA,27.969999,4,2016-08-26
VZA,27.950001,3,2016-08-25
VZA,28.08,3,2016-10-06
VZA,28.01,2,2016-10-05
VZA,27.629999,2,2016-05-11
VZA,27.629999,1,2016-05-10
VZA,27.48,1,2016-01-12
VZA,27.450001,0,2016-01-11
VZA,27.959999,4,2016-08-19
VZA,28.00,3,2016-08-18
VZA,27.950001,3,2016-08-25
VZA,27.84,2,2016-08-24
VZA,27.93,2,2016-09-07
VZA,27.93,1,2016-09-06
VZA,26.450001,3,2016-01-28
VZA,26.57,2,2016-01-27
VZA,27.52,4,2016-05-20
VZA,27.52,3,2016-05-19
VZA,26.280001,1,2016-02-16
VZA,26.01,4,2016-02-12
VZA,26.809999,0,2016-04-04
VZA,26.790001,4,2016-04-01
VZA,27.530001,2,2016-06-15
VZA,27.540001,1,2016-06-14
VZA,26.67,2,2016-02-24
VZA,26.65,1,2016-02-23
VZA,27.620001,2,2016-06-08
VZA,27.51,1,2016-06-07
VZA,27.84,4,2016-10-14
VZA,27.790001,3,2016-10-13
VZA,27.74,1,2016-07-12
VZA,27.74,0,2016-07-11
VZA,27.379999,2,2016-04-27
VZA,27.50,1,2016-04-26
VZA,25.780001,4,2016-12-16
VZA,25.620001,3,2016-12-15
VZA,27.690001,2,2016-08-31
VZA,27.959999,1,2016-08-30
VZA,27.879999,3,2016-07-28
VZA,28.200001,2,2016-07-27
VZA,27.84,1,2016-09-20
VZA,27.889999,0,2016-09-19
VZA,27.68,4,2016-07-08
VZA,27.790001,3,2016-07-07
VZA,28.17,1,2016-09-27
VZA,28.16,0,2016-09-26
VZA,27.27,1,2016-01-19
VZA,27.290001,4,2016-01-15
VZA,25.799999,1,2016-11-29
VZA,25.889999,0,2016-11-28
VZA,27.940001,4,2016-09-30
VZA,28.15,3,2016-09-29
VZA,27.98,1,2016-10-18
VZA,28.059999,0,2016-10-17
VZA,26.35,2,2016-02-17
VZA,26.280001,1,2016-02-16
VZA,27.51,4,2016-06-17
VZA,27.540001,3,2016-06-16
VZA,27.76,3,2016-08-11
VZA,27.950001,2,2016-08-10
VZA,26.57,2,2016-01-27
VZA,27.049999,1,2016-01-26
VZA,27.620001,1,2016-08-16
VZA,27.52,0,2016-08-15
VZA,27.74,0,2016-07-11
VZA,27.68,4,2016-07-08
VZA,25.950001,1,2016-02-09
VZA,26.040001,0,2016-02-08
VZA,27.51,2,2016-05-18
VZA,27.530001,1,2016-05-17
VZA,27.51,0,2016-06-13
VZA,27.48,4,2016-06-10
VZA,27.83,0,2016-08-29
VZA,27.969999,4,2016-08-26
VZA,27.50,1,2016-04-26
VZA,27.549999,0,2016-04-25
VZA,27.34,3,2016-01-14
VZA,27.34,2,2016-01-13
VZA,27.15,2,2016-04-13
VZA,27.059999,1,2016-04-12
VZA,27.26,4,2016-04-29
VZA,27.450001,3,2016-04-28
VZA,27.57,2,2016-04-20
VZA,27.57,1,2016-04-19
VZA,28.01,3,2016-08-04
VZA,28.040001,2,2016-08-03
VZA,27.200001,3,2016-04-14
VZA,27.15,2,2016-04-13
VZA,27.98,2,2016-10-12
VZA,28.15,1,2016-10-11
