"('TMUS', 'TMUSP')",72.110001,1,2016-06-28
"('TMUS', 'TMUSP')",70.349998,0,2016-06-27
"('TMUS', 'TMUSP')",73.830002,4,2016-06-03
"('TMUS', 'TMUSP')",73.120003,3,2016-06-02
"('TMUS', 'TMUSP')",43.630001,4,2016-06-03
"('TMUS', 'TMUSP')",43.189999,3,2016-06-02
"('TMUS', 'TMUSP')",38.970001,3,2016-03-03
"('TMUS', 'TMUSP')",38.77,2,2016-03-02
"('TMUS', 'TMUSP')",67.07,3,2016-03-03
"('TMUS', 'TMUSP')",66.800003,2,2016-03-02
"('TMUS', 'TMUSP')",82.040001,1,2016-11-01
"('TMUS', 'TMUSP')",82.650002,0,2016-10-31
"('TMUS', 'TMUSP')",49.290001,1,2016-11-01
"('TMUS', 'TMUSP')",49.73,0,2016-10-31
"('TMUS', 'TMUSP')",71.089996,4,2016-06-10
"('TMUS', 'TMUSP')",73.019997,3,2016-06-09
"('TMUS', 'TMUSP')",41.93,4,2016-06-10
"('TMUS', 'TMUSP')",43.080002,3,2016-06-09
"('TMUS', 'TMUSP')",46.549999,4,2016-09-16
"('TMUS', 'TMUSP')",47.18,3,2016-09-15
"('TMUS', 'TMUSP')",77.68,4,2016-09-16
"('TMUS', 'TMUSP')",78.830002,3,2016-09-15
"('TMUS', 'TMUSP')",50.459999,1,2016-11-08
"('TMUS', 'TMUSP')",50.349998,0,2016-11-07
"('TMUS', 'TMUSP')",83.889999,1,2016-11-08
"('TMUS', 'TMUSP')",83.760002,0,2016-11-07
"('TMUS', 'TMUSP')",57.25,3,2016-12-15
"('TMUS', 'TMUSP')",56.549999,2,2016-12-14
"('TMUS', 'TMUSP')",93.959999,3,2016-12-15
"('TMUS', 'TMUSP')",92.839996,2,2016-12-14
"('TMUS', 'TMUSP')",62.93,0,2016-02-22
"('TMUS', 'TMUSP')",61.57,4,2016-02-19
"('TMUS', 'TMUSP')",35.830002,0,2016-02-22
"('TMUS', 'TMUSP')",34.950001,4,2016-02-19
"('TMUS', 'TMUSP')",36.630001,3,2016-02-18
"('TMUS', 'TMUSP')",36.849998,2,2016-02-17
"('TMUS', 'TMUSP')",64.080002,3,2016-02-18
"('TMUS', 'TMUSP')",64.18,2,2016-02-17
"('TMUS', 'TMUSP')",70.019997,4,2016-06-24
"('TMUS', 'TMUSP')",73.940002,3,2016-06-23
"('TMUS', 'TMUSP')",41.099998,4,2016-06-24
"('TMUS', 'TMUSP')",43.669998,3,2016-06-23
"('TMUS', 'TMUSP')",95.370003,3,2016-12-22
"('TMUS', 'TMUSP')",94.860001,2,2016-12-21
"('TMUS', 'TMUSP')",58.080002,3,2016-12-22
"('TMUS', 'TMUSP')",57.82,2,2016-12-21
"('TMUS', 'TMUSP')",78.949997,4,2016-09-23
"('TMUS', 'TMUSP')",78.639999,3,2016-09-22
"('TMUS', 'TMUSP')",47.290001,4,2016-09-23
"('TMUS', 'TMUSP')",47.029999,3,2016-09-22
"('TMUS', 'TMUSP')",33.959999,0,2016-02-08
"('TMUS', 'TMUSP')",35.66,4,2016-02-05
"('TMUS', 'TMUSP')",60.060001,0,2016-02-08
"('TMUS', 'TMUSP')",62.529999,4,2016-02-05
"('TMUS', 'TMUSP')",95.110001,2,2016-12-28
"('TMUS', 'TMUSP')",95.769997,1,2016-12-27
"('TMUS', 'TMUSP')",58.00,2,2016-12-28
"('TMUS', 'TMUSP')",58.32,1,2016-12-27
"('TMUS', 'TMUSP')",75.160004,0,2016-07-18
"('TMUS', 'TMUSP')",75.370003,4,2016-07-15
"('TMUS', 'TMUSP')",44.369999,0,2016-07-18
"('TMUS', 'TMUSP')",44.41,4,2016-07-15
"('TMUS', 'TMUSP')",46.209999,2,2016-08-24
"('TMUS', 'TMUSP')",46.830002,1,2016-08-23
"('TMUS', 'TMUSP')",77.949997,2,2016-08-24
"('TMUS', 'TMUSP')",78.870003,1,2016-08-23
"('TMUS', 'TMUSP')",67.050003,3,2016-04-07
"('TMUS', 'TMUSP')",67.449997,2,2016-04-06
"('TMUS', 'TMUSP')",38.82,3,2016-04-07
"('TMUS', 'TMUSP')",39.099998,2,2016-04-06
"('TMUS', 'TMUSP')",34.029999,3,2016-02-11
"('TMUS', 'TMUSP')",34.57,2,2016-02-10
"('TMUS', 'TMUSP')",60.145,3,2016-02-11
"('TMUS', 'TMUSP')",60.669998,2,2016-02-10
"('TMUS', 'TMUSP')",78.07,4,2016-07-29
"('TMUS', 'TMUSP')",77.970001,3,2016-07-28
"('TMUS', 'TMUSP')",46.34,4,2016-07-29
"('TMUS', 'TMUSP')",46.220001,3,2016-07-28
"('TMUS', 'TMUSP')",40.810001,3,2016-05-19
"('TMUS', 'TMUSP')",40.68,2,2016-05-18
"('TMUS', 'TMUSP')",70.25,3,2016-05-19
"('TMUS', 'TMUSP')",70.160004,2,2016-05-18
"('TMUS', 'TMUSP')",49.599998,1,2016-10-25
"('TMUS', 'TMUSP')",51.189999,0,2016-10-24
"('TMUS', 'TMUSP')",82.629997,1,2016-10-25
"('TMUS', 'TMUSP')",84.959999,0,2016-10-24
"('TMUS', 'TMUSP')",53.59,4,2016-11-18
"('TMUS', 'TMUSP')",53.389999,3,2016-11-17
"('TMUS', 'TMUSP')",88.82,4,2016-11-18
"('TMUS', 'TMUSP')",88.410004,3,2016-11-17
"('TMUS', 'TMUSP')",73.019997,3,2016-06-09
"('TMUS', 'TMUSP')",74.209999,2,2016-06-08
"('TMUS', 'TMUSP')",43.080002,3,2016-06-09
"('TMUS', 'TMUSP')",43.91,2,2016-06-08
"('TMUS', 'TMUSP')",64.110001,2,2016-03-23
"('TMUS', 'TMUSP')",64.510002,1,2016-03-22
"('TMUS', 'TMUSP')",37.07,2,2016-03-23
"('TMUS', 'TMUSP')",37.279999,1,2016-03-22
"('TMUS', 'TMUSP')",77.730003,0,2016-10-17
"('TMUS', 'TMUSP')",77.00,4,2016-10-14
"('TMUS', 'TMUSP')",46.52,0,2016-10-17
"('TMUS', 'TMUSP')",46.23,4,2016-10-14
"('TMUS', 'TMUSP')",38.849998,2,2016-01-13
"('TMUS', 'TMUSP')",40.060001,1,2016-01-12
"('TMUS', 'TMUSP')",67.199997,2,2016-01-13
"('TMUS', 'TMUSP')",68.970001,1,2016-01-12
"('TMUS', 'TMUSP')",46.810001,2,2016-09-28
"('TMUS', 'TMUSP')",46.900002,1,2016-09-27
"('TMUS', 'TMUSP')",78.349998,2,2016-09-28
"('TMUS', 'TMUSP')",78.419998,1,2016-09-27
"('TMUS', 'TMUSP')",39.990002,0,2016-05-02
"('TMUS', 'TMUSP')",39.279999,4,2016-04-29
"('TMUS', 'TMUSP')",68.970001,0,2016-05-02
"('TMUS', 'TMUSP')",67.809998,4,2016-04-29
"('TMUS', 'TMUSP')",66.849998,0,2016-04-11
"('TMUS', 'TMUSP')",66.800003,4,2016-04-08
"('TMUS', 'TMUSP')",38.639999,0,2016-04-11
"('TMUS', 'TMUSP')",38.700001,4,2016-04-08
"('TMUS', 'TMUSP')",46.810001,1,2016-08-02
"('TMUS', 'TMUSP')",47.07,0,2016-08-01
"('TMUS', 'TMUSP')",78.879997,1,2016-08-02
"('TMUS', 'TMUSP')",79.269997,0,2016-08-01
"('TMUS', 'TMUSP')",92.099998,1,2016-12-06
"('TMUS', 'TMUSP')",90.769997,0,2016-12-05
"('TMUS', 'TMUSP')",55.990002,1,2016-12-06
"('TMUS', 'TMUSP')",55.02,0,2016-12-05
"('TMUS', 'TMUSP')",89.00,0,2016-11-21
"('TMUS', 'TMUSP')",88.82,4,2016-11-18
"('TMUS', 'TMUSP')",53.720001,0,2016-11-21
"('TMUS', 'TMUSP')",53.59,4,2016-11-18
"('TMUS', 'TMUSP')",75.980003,1,2016-07-26
"('TMUS', 'TMUSP')",76.129997,0,2016-07-25
"('TMUS', 'TMUSP')",44.98,1,2016-07-26
"('TMUS', 'TMUSP')",45.040001,0,2016-07-25
"('TMUS', 'TMUSP')",43.669998,3,2016-06-23
"('TMUS', 'TMUSP')",42.700001,2,2016-06-22
"('TMUS', 'TMUSP')",73.940002,3,2016-06-23
"('TMUS', 'TMUSP')",72.43,2,2016-06-22
"('TMUS', 'TMUSP')",45.34,1,2016-09-13
"('TMUS', 'TMUSP')",45.93,0,2016-09-12
"('TMUS', 'TMUSP')",76.010002,1,2016-09-13
"('TMUS', 'TMUSP')",76.790001,0,2016-09-12
"('TMUS', 'TMUSP')",43.189999,3,2016-06-02
"('TMUS', 'TMUSP')",42.619999,2,2016-06-01
"('TMUS', 'TMUSP')",73.120003,3,2016-06-02
"('TMUS', 'TMUSP')",72.230003,2,2016-06-01
"('TMUS', 'TMUSP')",65.980003,2,2016-03-09
"('TMUS', 'TMUSP')",66.980003,1,2016-03-08
"('TMUS', 'TMUSP')",38.200001,2,2016-03-09
"('TMUS', 'TMUSP')",38.950001,1,2016-03-08
"('TMUS', 'TMUSP')",45.610001,1,2016-10-11
"('TMUS', 'TMUSP')",46.150002,0,2016-10-10
"('TMUS', 'TMUSP')",76.25,1,2016-10-11
"('TMUS', 'TMUSP')",77.269997,0,2016-10-10
"('TMUS', 'TMUSP')",64.239998,0,2016-03-28
"('TMUS', 'TMUSP')",64.300003,3,2016-03-24
"('TMUS', 'TMUSP')",37.040001,0,2016-03-28
"('TMUS', 'TMUSP')",37.00,3,2016-03-24
"('TMUS', 'TMUSP')",76.93,2,2016-10-05
"('TMUS', 'TMUSP')",78.150002,1,2016-10-04
"('TMUS', 'TMUSP')",46.07,2,2016-10-05
"('TMUS', 'TMUSP')",46.75,1,2016-10-04
"('TMUS', 'TMUSP')",82.529999,3,2016-11-03
"('TMUS', 'TMUSP')",49.349998,4,2016-11-04
"('TMUS', 'TMUSP')",49.52,3,2016-11-03
"('TMUS', 'TMUSP')",92.120003,0,2016-12-12
"('TMUS', 'TMUSP')",93.080002,4,2016-12-09
"('TMUS', 'TMUSP')",56.130001,0,2016-12-12
"('TMUS', 'TMUSP')",56.740002,4,2016-12-09
"('TMUS', 'TMUSP')",67.449997,2,2016-04-06
"('TMUS', 'TMUSP')",67.290001,1,2016-04-05
"('TMUS', 'TMUSP')",39.099998,2,2016-04-06
"('TMUS', 'TMUSP')",39.139999,1,2016-04-05
"('TMUS', 'TMUSP')",86.650002,3,2016-11-10
"('TMUS', 'TMUSP')",88.050003,2,2016-11-09
"('TMUS', 'TMUSP')",52.18,3,2016-11-10
"('TMUS', 'TMUSP')",53.009998,2,2016-11-09
"('TMUS', 'TMUSP')",39.25,0,2016-04-18
"('TMUS', 'TMUSP')",39.290001,4,2016-04-15
"('TMUS', 'TMUSP')",67.790001,0,2016-04-18
"('TMUS', 'TMUSP')",68.589996,4,2016-04-15
"('TMUS', 'TMUSP')",37.849998,4,2016-01-22
"('TMUS', 'TMUSP')",37.099998,3,2016-01-21
"('TMUS', 'TMUSP')",65.629997,4,2016-01-22
"('TMUS', 'TMUSP')",64.449997,3,2016-01-21
"('TMUS', 'TMUSP')",58.060001,1,2016-12-20
"('TMUS', 'TMUSP')",57.799999,0,2016-12-19
"('TMUS', 'TMUSP')",95.25,1,2016-12-20
"('TMUS', 'TMUSP')",94.849998,0,2016-12-19
"('TMUS', 'TMUSP')",40.619999,0,2016-05-16
"('TMUS', 'TMUSP')",40.639999,4,2016-05-13
"('TMUS', 'TMUSP')",69.940002,0,2016-05-16
"('TMUS', 'TMUSP')",69.959999,4,2016-05-13
"('TMUS', 'TMUSP')",47.639999,1,2016-08-09
"('TMUS', 'TMUSP')",47.610001,0,2016-08-08
"('TMUS', 'TMUSP')",80.230003,1,2016-08-09
"('TMUS', 'TMUSP')",79.959999,0,2016-08-08
"('TMUS', 'TMUSP')",47.049999,3,2016-10-20
"('TMUS', 'TMUSP')",47.32,2,2016-10-19
"('TMUS', 'TMUSP')",79.25,3,2016-10-20
"('TMUS', 'TMUSP')",79.080002,2,2016-10-19
"('TMUS', 'TMUSP')",71.809998,0,2016-06-20
"('TMUS', 'TMUSP')",70.790001,4,2016-06-17
"('TMUS', 'TMUSP')",42.279999,0,2016-06-20
"('TMUS', 'TMUSP')",41.77,4,2016-06-17
"('TMUS', 'TMUSP')",54.34,2,2016-11-23
"('TMUS', 'TMUSP')",54.240002,1,2016-11-22
"('TMUS', 'TMUSP')",89.959999,2,2016-11-23
"('TMUS', 'TMUSP')",89.910004,1,2016-11-22
"('TMUS', 'TMUSP')",68.910004,3,2016-04-28
"('TMUS', 'TMUSP')",68.379997,2,2016-04-27
"('TMUS', 'TMUSP')",39.759998,3,2016-04-28
"('TMUS', 'TMUSP')",39.700001,2,2016-04-27
"('TMUS', 'TMUSP')",38.889999,1,2016-04-12
"('TMUS', 'TMUSP')",38.639999,0,2016-04-11
"('TMUS', 'TMUSP')",67.220001,1,2016-04-12
"('TMUS', 'TMUSP')",66.849998,0,2016-04-11
"('TMUS', 'TMUSP')",79.50,2,2016-08-10
"('TMUS', 'TMUSP')",80.230003,1,2016-08-09
"('TMUS', 'TMUSP')",47.200001,2,2016-08-10
"('TMUS', 'TMUSP')",47.639999,1,2016-08-09
"('TMUS', 'TMUSP')",71.889999,1,2016-05-24
"('TMUS', 'TMUSP')",71.50,0,2016-05-23
"('TMUS', 'TMUSP')",41.869999,1,2016-05-24
"('TMUS', 'TMUSP')",41.639999,0,2016-05-23
"('TMUS', 'TMUSP')",69.959999,4,2016-05-13
"('TMUS', 'TMUSP')",70.129997,3,2016-05-12
"('TMUS', 'TMUSP')",40.639999,4,2016-05-13
"('TMUS', 'TMUSP')",40.720001,3,2016-05-12
"('TMUS', 'TMUSP')",95.230003,4,2016-12-23
"('TMUS', 'TMUSP')",95.370003,3,2016-12-22
"('TMUS', 'TMUSP')",58.02,4,2016-12-23
"('TMUS', 'TMUSP')",58.080002,3,2016-12-22
"('TMUS', 'TMUSP')",76.730003,2,2016-09-14
"('TMUS', 'TMUSP')",76.010002,1,2016-09-13
"('TMUS', 'TMUSP')",45.869999,2,2016-09-14
"('TMUS', 'TMUSP')",45.34,1,2016-09-13
"('TMUS', 'TMUSP')",82.529999,3,2016-11-03
"('TMUS', 'TMUSP')",82.00,2,2016-11-02
"('TMUS', 'TMUSP')",49.52,3,2016-11-03
"('TMUS', 'TMUSP')",49.18,2,2016-11-02
"('TMUS', 'TMUSP')",95.919998,3,2016-12-08
