SYMBOL,CLOSING PRICE,DAY,DATE
T,43.349998,1,2016-07-05
T,43.470001,4,2016-07-01
T,38.990002,4,2016-05-06
T,38.740002,3,2016-05-05
T,33.900002,2,2016-01-20
T,34.509998,1,2016-01-19
T,40.950001,4,2016-09-02
T,40.959999,3,2016-09-01
T,42.66,3,2016-12-29
T,42.52,2,2016-12-28
T,39.369999,2,2016-03-30
T,39.450001,1,2016-03-29
T,36.43,2,2016-10-26
T,36.700001,1,2016-10-25
T,40.73,3,2016-09-29
T,40.849998,2,2016-09-28
T,38.610001,4,2016-12-02
T,38.880001,3,2016-12-01
T,41.110001,3,2016-09-22
T,40.57,2,2016-09-21
T,36.18,0,2016-02-01
T,36.060001,4,2016-01-29
T,38.919998,1,2016-04-19
T,38.650002,0,2016-04-18
T,37.490002,4,2016-10-21
T,38.650002,3,2016-10-20
T,41.139999,0,2016-09-26
T,41.279999,4,2016-09-23
T,35.400002,1,2016-01-26
T,35.00,0,2016-01-25
T,39.709999,4,2016-09-09
T,41.189999,3,2016-09-08
T,41.360001,1,2016-12-13
T,41.119999,0,2016-12-12
T,43.18,0,2016-08-01
T,43.290001,4,2016-07-29
T,38.07,4,2016-04-22
T,37.860001,3,2016-04-21
T,39.119999,3,2016-03-17
T,38.77,2,2016-03-16
T,36.509998,4,2016-11-11
T,36.57,3,2016-11-10
T,43.16,4,2016-08-05
T,43.080002,3,2016-08-04
T,43.470001,4,2016-07-01
T,43.209999,3,2016-06-30
T,33.540001,4,2016-01-08
T,33.509998,3,2016-01-07
T,41.23,1,2016-09-06
T,40.950001,4,2016-09-02
T,34.59,1,2016-01-05
T,34.349998,0,2016-01-04
T,42.529999,4,2016-12-30
T,42.66,3,2016-12-29
T,43.209999,3,2016-06-30
T,42.540001,2,2016-06-29
T,42.59,2,2016-07-13
T,42.41,1,2016-07-12
T,39.150002,1,2016-05-31
T,38.990002,4,2016-05-27
T,39.549999,3,2016-05-12
T,39.18,2,2016-05-11
T,42.02,1,2016-06-28
T,42.029999,0,2016-06-27
T,39.209999,4,2016-06-03
T,38.84,3,2016-06-02
T,37.990002,3,2016-03-03
T,37.689999,2,2016-03-02
T,36.560001,1,2016-11-01
T,36.790001,0,2016-10-31
T,40.330002,4,2016-06-10
T,40.09,3,2016-06-09
T,40.200001,4,2016-09-16
T,40.450001,3,2016-09-15
T,36.990002,1,2016-11-08
T,36.810001,0,2016-11-07
T,41.50,3,2016-12-15
T,41.099998,2,2016-12-14
T,36.860001,0,2016-02-22
T,36.57,4,2016-02-19
T,36.990002,3,2016-02-18
T,36.639999,2,2016-02-17
T,41.52,4,2016-06-24
T,41.880001,3,2016-06-23
T,42.720001,3,2016-12-22
T,42.360001,2,2016-12-21
T,41.279999,4,2016-09-23
T,41.110001,3,2016-09-22
T,37.110001,0,2016-02-08
T,36.880001,4,2016-02-05
T,42.52,2,2016-12-28
T,42.650002,1,2016-12-27
T,42.849998,0,2016-07-18
T,42.889999,4,2016-07-15
T,38.59,3,2016-04-07
T,38.639999,2,2016-04-06
T,36.209999,3,2016-02-11
T,36.43,2,2016-02-10
T,43.290001,4,2016-07-29
T,42.580002,3,2016-07-28
T,38.439999,3,2016-05-19
T,38.450001,2,2016-05-18
T,36.700001,1,2016-10-25
T,36.860001,0,2016-10-24
T,37.560001,4,2016-11-18
T,37.41,3,2016-11-17
T,40.09,3,2016-06-09
T,39.860001,2,2016-06-08
T,38.540001,2,2016-03-23
T,38.630001,1,2016-03-22
T,39.27,0,2016-10-17
T,39.220001,4,2016-10-14
T,33.740002,2,2016-01-13
T,33.900002,1,2016-01-12
T,40.849998,2,2016-09-28
T,41.459999,1,2016-09-27
T,39.099998,0,2016-05-02
T,38.82,4,2016-04-29
T,38.389999,0,2016-04-11
T,38.50,4,2016-04-08
T,43.16,1,2016-08-02
T,43.18,0,2016-08-01
T,39.349998,1,2016-12-06
T,38.630001,0,2016-12-05
T,37.740002,0,2016-11-21
T,37.560001,4,2016-11-18
T,42.380001,1,2016-07-26
T,42.939999,0,2016-07-25
T,41.880001,3,2016-06-23
T,41.299999,2,2016-06-22
T,39.970001,1,2016-09-13
T,40.709999,0,2016-09-12
T,38.84,3,2016-06-02
T,38.73,2,2016-06-01
T,37.98,2,2016-03-09
T,38.09,1,2016-03-08
T,39.099998,1,2016-10-11
T,39.009998,0,2016-10-10
T,39.07,0,2016-03-28
T,38.880001,3,2016-03-24
T,39.16,2,2016-10-05
T,39.900002,1,2016-10-04
T,36.630001,3,2016-11-03
T,41.119999,0,2016-12-12
T,40.380001,4,2016-12-09
T,38.639999,2,2016-04-06
T,39.189999,1,2016-04-05
T,36.57,3,2016-11-10
T,37.439999,2,2016-11-09
T,38.650002,0,2016-04-18
T,38.48,4,2016-04-15
T,35.139999,4,2016-01-22
T,34.540001,3,2016-01-21
T,42.470001,1,2016-12-20
T,42.119999,0,2016-12-19
T,39.279999,0,2016-05-16
T,39.150002,4,2016-05-13
T,43.080002,1,2016-08-09
T,42.93,0,2016-08-08
T,38.650002,3,2016-10-20
T,39.380001,2,2016-10-19
T,40.779999,0,2016-06-20
T,40.73,4,2016-06-17
T,38.73,2,2016-11-23
T,38.549999,1,2016-11-22
T,38.639999,3,2016-04-28
T,38.720001,2,2016-04-27
T,38.669998,1,2016-04-12
T,38.389999,0,2016-04-11
T,43.200001,2,2016-08-10
T,43.080002,1,2016-08-09
T,38.50,1,2016-05-24
T,38.32,0,2016-05-23
T,39.150002,4,2016-05-13
T,39.549999,3,2016-05-12
T,42.73,4,2016-12-23
T,42.720001,3,2016-12-22
T,39.889999,2,2016-09-14
T,39.970001,1,2016-09-13
T,36.630001,3,2016-11-03
T,36.369999,2,2016-11-02
T,40.41,3,2016-12-08
T,40.450001,2,2016-12-07
T,38.310001,3,2016-03-10
T,37.98,2,2016-03-09
T,42.77,1,2016-07-19
T,42.849998,0,2016-07-18
T,37.439999,2,2016-11-09
T,36.990002,1,2016-11-08
T,38.32,0,2016-03-14
T,38.360001,4,2016-03-11
T,34.060001,2,2016-01-06
T,34.59,1,2016-01-05
T,39.189999,1,2016-04-05
T,39.360001,0,2016-04-04
T,36.43,2,2016-02-10
T,36.650002,1,2016-02-09
T,37.93,4,2016-03-04
T,37.990002,3,2016-03-03
T,38.560001,4,2016-03-18
T,39.119999,3,2016-03-17
T,40.060001,0,2016-09-19
T,40.200001,4,2016-09-16
T,38.740002,3,2016-05-05
T,38.880001,2,2016-05-04
T,39.380001,2,2016-10-19
T,39.360001,1,2016-10-18
T,35.00,0,2016-01-25
T,35.139999,4,2016-01-22
T,42.299999,3,2016-07-07
T,43.099998,2,2016-07-06
T,33.990002,4,2016-01-15
T,34.299999,3,2016-01-14
T,40.450001,3,2016-09-15
T,39.889999,2,2016-09-14
T,39.900002,1,2016-10-04
T,40.77,0,2016-10-03
T,36.880001,4,2016-02-05
T,36.529999,3,2016-02-04
T,36.529999,3,2016-02-04
T,36.720001,2,2016-02-03
T,39.540001,0,2016-11-28
T,39.209999,4,2016-11-25
T,39.310001,1,2016-05-10
T,38.860001,0,2016-05-09
T,43.139999,2,2016-08-03
T,43.16,1,2016-08-02
T,39.049999,4,2016-04-01
T,39.169998,3,2016-03-31
T,41.400002,3,2016-08-18
T,41.860001,2,2016-08-17
T,37.369999,3,2016-02-25
T,37.099998,2,2016-02-24
T,37.130001,4,2016-02-26
T,37.369999,3,2016-02-25
T,36.50,4,2016-11-04
T,36.860001,0,2016-10-24
T,37.490002,4,2016-10-21
T,40.380001,1,2016-06-14
T,40.189999,0,2016-06-13
T,38.630001,1,2016-03-22
T,38.919998,0,2016-03-21
T,41.189999,3,2016-09-08
T,41.27,2,2016-09-07
T,40.490002,3,2016-06-16
T,40.290001,2,2016-06-15
T,41.099998,2,2016-12-14
T,41.360001,1,2016-12-13
T,36.720001,2,2016-02-03
T,36.060001,1,2016-02-02
T,34.540001,3,2016-01-21
T,33.900002,2,2016-01-20
T,42.93,0,2016-08-08
T,43.16,4,2016-08-05
T,37.150002,2,2016-11-16
T,36.77,1,2016-11-15
T,39.369999,3,2016-10-13
T,39.330002,2,2016-10-12
T,36.060001,1,2016-02-02
T,36.18,0,2016-02-01
T,38.549999,1,2016-11-22
T,37.740002,0,2016-11-21
T,33.950001,0,2016-01-11
T,33.540001,4,2016-01-08
T,38.32,0,2016-05-23
T,38.450001,4,2016-05-20
T,41.07,1,2016-06-21
T,40.779999,0,2016-06-20
T,38.52,1,2016-03-15
T,38.32,0,2016-03-14
T,38.990002,4,2016-05-27
T,38.84,3,2016-05-26
T,38.48,4,2016-04-15
T,38.419998,3,2016-04-14
T,42.119999,0,2016-12-19
T,41.669998,4,2016-12-16
T,42.889999,4,2016-07-15
T,42.77,3,2016-07-14
T,41.299999,2,2016-06-22
T,41.07,1,2016-06-21
T,42.029999,0,2016-06-27
T,41.52,4,2016-06-24
T,36.790001,0,2016-10-31
T,36.509998,4,2016-10-28
T,37.860001,3,2016-04-21
T,38.720001,2,2016-04-20
T,40.709999,0,2016-09-12
T,39.709999,4,2016-09-09
T,42.709999,2,2016-07-20
T,42.77,1,2016-07-19
T,39.169998,3,2016-03-31
T,39.369999,2,2016-03-30
T,39.450001,1,2016-03-29
T,39.07,0,2016-03-28
T,33.509998,3,2016-01-07
T,34.060001,2,2016-01-06
T,37.689999,2,2016-03-02
T,37.389999,1,2016-03-01
T,36.740002,1,2016-02-23
T,36.860001,0,2016-02-22
T,40.77,0,2016-10-03
T,40.610001,4,2016-09-30
T,36.57,4,2016-02-19
T,36.990002,3,2016-02-18
T,36.130001,0,2016-11-14
T,36.509998,4,2016-11-11
T,42.52,3,2016-07-21
T,42.709999,2,2016-07-20
T,38.209999,0,2016-04-25
T,38.07,4,2016-04-22
T,42.77,3,2016-07-14
T,42.59,2,2016-07-13
T,42.540001,2,2016-06-29
T,42.02,1,2016-06-28
T,42.650002,1,2016-12-27
T,42.939999,0,2016-07-25
T,43.110001,4,2016-07-22
T,38.860001,0,2016-05-09
T,38.990002,4,2016-05-06
T,43.099998,2,2016-07-06
T,43.349998,1,2016-07-05
T,36.470001,4,2016-02-12
T,36.209999,3,2016-02-11
T,36.950001,0,2016-02-29
T,37.130001,4,2016-02-26
T,40.380001,4,2016-12-09
T,40.41,3,2016-12-08
T,36.509998,4,2016-10-28
T,36.52,3,2016-10-27
T,43.110001,4,2016-07-22
T,42.52,3,2016-07-21
T,38.130001,0,2016-03-07
T,37.93,4,2016-03-04
T,38.09,1,2016-03-08
T,38.130001,0,2016-03-07
T,39.209999,4,2016-11-25
T,38.73,2,2016-11-23
T,36.369999,2,2016-11-02
T,36.560001,1,2016-11-01
T,40.57,2,2016-09-21
T,39.959999,1,2016-09-20
T,38.880001,2,2016-05-04
T,38.91,1,2016-05-03
T,42.759998,2,2016-07-27
T,42.380001,1,2016-07-26
T,43.279999,4,2016-08-12
T,43.389999,3,2016-08-11
T,38.50,4,2016-04-08
T,38.59,3,2016-04-07
T,38.869999,4,2016-10-07
T,39.110001,3,2016-10-06
T,34.349998,0,2016-01-04
T,34.41,3,2015-12-31
T,42.73,4,2016-12-23
T,38.880001,3,2016-12-01
T,38.630001,2,2016-11-30
T,42.360001,2,2016-12-21
T,42.470001,1,2016-12-20
T,40.68,4,2016-08-26
T,41.07,3,2016-08-25
T,39.110001,3,2016-10-06
T,39.16,2,2016-10-05
T,39.18,2,2016-05-11
T,39.310001,1,2016-05-10
T,33.900002,1,2016-01-12
T,33.950001,0,2016-01-11
T,41.009998,4,2016-08-19
T,41.400002,3,2016-08-18
T,41.07,3,2016-08-25
T,40.869999,2,2016-08-24
T,35.529999,3,2016-01-28
T,35.48,2,2016-01-27
T,38.450001,4,2016-05-20
T,38.439999,3,2016-05-19
T,36.650002,1,2016-02-16
T,36.470001,4,2016-02-12
T,39.360001,0,2016-04-04
T,39.049999,4,2016-04-01
T,40.290001,2,2016-06-15
T,40.380001,1,2016-06-14
T,37.099998,2,2016-02-24
T,36.740002,1,2016-02-23
T,39.860001,2,2016-06-08
T,39.790001,1,2016-06-07
T,39.220001,4,2016-10-14
T,39.369999,3,2016-10-13
T,42.41,1,2016-07-12
T,42.509998,0,2016-07-11
T,38.720001,2,2016-04-27
T,38.09,1,2016-04-26
T,41.669998,4,2016-12-16
T,41.50,3,2016-12-15
T,40.880001,2,2016-08-31
T,40.889999,1,2016-08-30
T,42.580002,3,2016-07-28
T,42.759998,2,2016-07-27
T,39.959999,1,2016-09-20
T,40.060001,0,2016-09-19
T,42.610001,4,2016-07-08
T,42.299999,3,2016-07-07
T,41.459999,1,2016-09-27
T,41.139999,0,2016-09-26
T,34.509998,1,2016-01-19
T,33.990002,4,2016-01-15
T,39.48,1,2016-11-29
T,39.540001,0,2016-11-28
T,40.610001,4,2016-09-30
T,40.73,3,2016-09-29
T,39.360001,1,2016-10-18
T,39.27,0,2016-10-17
T,36.639999,2,2016-02-17
T,36.650002,1,2016-02-16
T,40.73,4,2016-06-17
T,40.490002,3,2016-06-16
T,43.389999,3,2016-08-11
T,43.200001,2,2016-08-10
T,35.48,2,2016-01-27
T,35.400002,1,2016-01-26
T,41.959999,1,2016-08-16
T,43.02,0,2016-08-15
T,42.509998,0,2016-07-11
T,42.610001,4,2016-07-08
T,36.650002,1,2016-02-09
T,37.110001,0,2016-02-08
T,38.450001,2,2016-05-18
T,39.110001,1,2016-05-17
T,40.189999,0,2016-06-13
T,40.330002,4,2016-06-10
T,41.00,0,2016-08-29
T,40.68,4,2016-08-26
T,38.09,1,2016-04-26
T,38.209999,0,2016-04-25
T,34.299999,3,2016-01-14
T,33.740002,2,2016-01-13
T,38.25,2,2016-04-13
T,38.669998,1,2016-04-12
T,38.82,4,2016-04-29
T,38.639999,3,2016-04-28
T,38.720001,2,2016-04-20
T,38.919998,1,2016-04-19
T,43.080002,3,2016-08-04
T,43.139999,2,2016-08-03
T,38.419998,3,2016-04-14
T,38.25,2,2016-04-13
T,39.330002,2,2016-10-12
T,39.099998,1,2016-10-11
